countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
MDG,Madagascar,Bongolava,subnational,549694,2024-02-05,SURVEY,130785,0.23792328095267548,125640,0.22856352807198185,25425,0.04625298771680984,68216,0.12409813459852209
MDG,Madagascar,Diana,subnational,841329,2024-02-05,SURVEY,162072,0.19263807618660478,172084,0.20453829595794273,76921,0.09142800351397884,58706,0.06977769695327274
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-05,SURVEY,601863,0.4175964697433834,398437,0.27645142601413353,96881,0.06721989494440676,127595,0.08853051752675303
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-05,SURVEY,149509,0.39831784116733404,106284,0.28315896321043504,33919,0.09036606593881821,42407,0.11297958444229535
MDG,Madagascar,Itasy,subnational,880767,2024-02-05,SURVEY,193572,0.21977662650848637,159011,0.1805369638054105,65906,0.07482794748077827,64873,0.07365515050996504
MDG,Madagascar,Melaky,subnational,348053,2024-02-05,SURVEY,92559,0.2659336365438597,93894,0.26976925927947754,7605,0.021850131452686522,29680,0.08527437766087434
MDG,Madagascar,Menabe,subnational,711639,2024-02-05,SURVEY,129916,0.18255885357604065,198284,0.2786300357344103,66920,0.09403647084547928,71548,0.1005397399524197
MDG,Madagascar,Sava,subnational,1178796,2024-02-05,SURVEY,335271,0.2844181690470616,223670,0.18974445111792032,128617,0.10910878557443357,167053,0.14171493625699438
MDG,Madagascar,Sofia,subnational,1498769,2024-02-05,SURVEY,468077,0.31230763379813703,357351,0.2384296712835667,82362,0.05495308168997851,179479,0.11975094227329228
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-05,SURVEY,755947,0.3487918314239179,621018,0.28653596821896066,188328,0.08689398638030063,254728,0.11753078672837085
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-05,SURVEY,773362,0.4542798922221746,505208,0.2967637869326142,104581,0.06143181479795734,271412,0.15942988420404008
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-04,SURVEY,213460,0.1729195340099656,266188,0.21563339697856612,55282,0.04478281005843147,96021,0.0777846041131848
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-04,SURVEY,343246,0.3994181750478551,238656,0.2777117538464316,68236,0.07940278310800522,58570,0.06815499534075191
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-04,SURVEY,1404271,0.34890497528445547,858408,0.21327993102754303,486662,0.12091597211783457,276623,0.06872972544554719
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-04,SURVEY,351027,0.2821563122193223,284495,0.22867773716789902,111472,0.08960145966254861,120585,0.0969265108135534
MDG,Madagascar,Androy,subnational,882088,2024-02-04,SURVEY,405927,0.4601887793508131,306209,0.3471411015680975,81261,0.09212346160473785,299039,0.3390126608683034
MDG,Madagascar,Anosy,subnational,807418,2024-02-04,SURVEY,359110,0.4447634310852619,368649,0.45657763388975725,93915,0.11631521714898604,176470,0.21856089410937085
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-04,SURVEY,591429,0.3737164001893134,716952,0.4530327740921203,80744,0.051021082774570625,302123,0.19090764905744548
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-04,SURVEY,539815,0.4997745614595456,326542,0.30232095226720807,123891,0.11470146289707504,181125,0.16769016689858599
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-04,SURVEY,606225,0.39695583704659226,396344,0.25952585966991554,214294,0.14031960764412957,225336,0.14754990390817088
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-04,SURVEY,74777,0.2119691699761603,93903,0.26618533731322974,15584,0.044175703142818185,40813,0.1156919605525366
MDG,Madagascar,Boeny,subnational,961100,2024-02-04,SURVEY,195534,0.20344813234835085,243001,0.2528363333680158,105860,0.11014462594943293,114610,0.11924877744251379
MDG,Madagascar,Bongolava,subnational,549694,2024-02-04,SURVEY,131086,0.23847085833209022,122876,0.22353527598991438,25388,0.04618570066036787,68299,0.12424912769650023
MDG,Madagascar,Diana,subnational,841329,2024-02-04,SURVEY,162670,0.19334885639268348,162118,0.19269275158707236,74595,0.08866332889750851,53261,0.06330579990241691
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-04,SURVEY,631125,0.4378996083274646,345771,0.23990966206535277,83054,0.057626154559188576,124624,0.08646905829489662
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-04,SURVEY,148676,0.39609858505771933,105402,0.2808091626237842,33773,0.08997707876309216,42174,0.11235883213312339
MDG,Madagascar,Itasy,subnational,880767,2024-02-04,SURVEY,187140,0.21247390058891852,160183,0.18186762219747107,63305,0.07187486171768542,69805,0.0792547700345299
MDG,Madagascar,Melaky,subnational,348053,2024-02-04,SURVEY,89937,0.25840030110356754,94846,0.2725044748931916,7648,0.02197366712770778,29899,0.08590356646890329
MDG,Madagascar,Menabe,subnational,711639,2024-02-04,SURVEY,125334,0.17612019577341884,192533,0.27054869112007635,67705,0.09513956807034303,73140,0.10277682926315168
MDG,Madagascar,Sava,subnational,1178796,2024-02-04,SURVEY,347691,0.29495434324514164,226344,0.19201286736636364,137362,0.1165273719965117,155499,0.13191340995388515
MDG,Madagascar,Sofia,subnational,1498769,2024-02-04,SURVEY,478694,0.31939144724770796,374052,0.24957281609107207,83897,0.055977255221390056,191211,0.12757869958612703
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-04,SURVEY,759501,0.350431637083416,610096,0.28149658796768373,183992,0.08489342813361576,292372,0.13489962303848513
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-04,SURVEY,743398,0.4366787653365179,486875,0.28599481552710276,108785,0.06390131395020553,242578,0.14249252962451048
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-03,SURVEY,213460,0.1729195340099656,266188,0.21563339697856612,55282,0.04478281005843147,96021,0.0777846041131848
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-03,SURVEY,360463,0.4194527354500125,242532,0.28222233858721263,70325,0.0818337040692911,57495,0.06690403117593242
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-03,SURVEY,1404271,0.34890497528445547,858408,0.21327993102754303,486662,0.12091597211783457,276623,0.06872972544554719
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-03,SURVEY,355481,0.285736447692163,281599,0.22634992568847678,126813,0.10193258188535047,128544,0.10332396367778139
MDG,Madagascar,Androy,subnational,882088,2024-02-03,SURVEY,408583,0.463199816798324,307886,0.3490422724263339,81742,0.09266877720635953,300860,0.34107708074477827
MDG,Madagascar,Anosy,subnational,807418,2024-02-03,SURVEY,358030,0.44342583395465546,369115,0.4571547822812967,93837,0.11621861291177556,176304,0.2183553004763332
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-03,SURVEY,589045,0.3722099811634433,702383,0.44382680983545025,80479,0.05085363780871841,294092,0.18583296315276313
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-03,SURVEY,544301,0.5039278152274245,329010,0.30460588991748117,125015,0.11574209090311513,182578,0.16903539153628727
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-03,SURVEY,604026,0.39551593290924153,394951,0.25861372394307175,212634,0.13923250121381014,226498,0.14831078094664368
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-03,SURVEY,75879,0.2150929918105978,89693,0.254251317419417,15887,0.04503461215541277,41608,0.11794553438046562
MDG,Madagascar,Boeny,subnational,961100,2024-02-03,SURVEY,171289,0.17822182915409426,231916,0.24130267401935282,106323,0.11062636562272396,118762,0.12356882738528768
MDG,Madagascar,Bongolava,subnational,549694,2024-02-03,SURVEY,133520,0.2428987764101482,124546,0.22657332988899279,25634,0.046633227080523025,69568,0.12655768482100951
MDG,Madagascar,Diana,subnational,841329,2024-02-03,SURVEY,157830,0.18759605338696278,171266,0.20356602470614943,75923,0.09024177554429579,60541,0.07195879158130226
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-03,SURVEY,633699,0.43968555182809427,330531,0.22933554436931702,60313,0.04184756902415286,117845,0.08176557731839186
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-03,SURVEY,147518,0.39301347272286474,102347,0.27267011410652964,28232,0.07521489454938726,29924,0.07972272881862895
MDG,Madagascar,Itasy,subnational,880767,2024-02-03,SURVEY,196296,0.22286938543337795,154609,0.1755390472168008,76088,0.08638836698741761,69674,0.07910604397371915
MDG,Madagascar,Melaky,subnational,348053,2024-02-03,SURVEY,86738,0.249209172166308,96485,0.2772135278247853,7897,0.022689068678047063,29765,0.08551854205396144
MDG,Madagascar,Menabe,subnational,711639,2024-02-03,SURVEY,122098,0.17157294639557416,185690,0.2609328606217478,66039,0.0927984368369393,72642,0.1020770362501212
MDG,Madagascar,Sava,subnational,1178796,2024-02-03,SURVEY,362535,0.3075468528905765,195880,0.16616954926891506,142090,0.1205382441066987,128858,0.10931323146668295
MDG,Madagascar,Sofia,subnational,1498769,2024-02-03,SURVEY,485697,0.3240639484803862,369885,0.24679253440656962,81552,0.05441267097571896,193113,0.12884774104615188
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-03,SURVEY,817128,0.3770205737012822,684982,0.3160487789123022,176870,0.08160729065348991,322340,0.1487267744182935
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-03,SURVEY,714811,0.4198865008097435,468933,0.2754555210876937,115380,0.06777524398684578,199508,0.11719281880602048
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-02,SURVEY,215376,0.1744716460082936,291087,0.23580356224285043,58572,0.04744799030336226,93254,0.07554310772225534
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-02,SURVEY,360463,0.4194527354500125,242532,0.28222233858721263,70325,0.0818337040692911,57495,0.06690403117593242
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-02,SURVEY,1343194,0.33372979244905643,845641,0.21010784400199267,401438,0.09974119913402699,183582,0.045612767039416253
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-02,SURVEY,355481,0.285736447692163,281599,0.22634992568847678,126813,0.10193258188535047,128544,0.10332396367778139
MDG,Madagascar,Androy,subnational,882088,2024-02-02,SURVEY,403666,0.4576255430297204,307683,0.348812136657567,80889,0.09170172580411569,298779,0.3387179056964838
MDG,Madagascar,Anosy,subnational,807418,2024-02-02,SURVEY,344101,0.42617454651741726,356001,0.44091288527132166,86651,0.10731863792979597,171003,0.21178992789360654
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-02,SURVEY,576784,0.364462412507322,686622,0.43386763606584516,80920,0.05113233578991283,298257,0.18846477323780883
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-02,SURVEY,545150,0.5047138411857234,329638,0.30518730841195907,124562,0.11532269189356338,183160,0.1695742220518703
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-02,SURVEY,604026,0.39551593290924153,394951,0.25861372394307175,212634,0.13923250121381014,226498,0.14831078094664368
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-02,SURVEY,77377,0.21933934853290926,91634,0.25975343918043614,16167,0.04582835553401928,42775,0.12125361067882179
MDG,Madagascar,Boeny,subnational,961100,2024-02-02,SURVEY,167182,0.1739486005618562,233447,0.24289564041202785,106516,0.11082717719279993,119285,0.12411299552595982
MDG,Madagascar,Bongolava,subnational,549694,2024-02-02,SURVEY,134018,0.24380473499801708,122743,0.22329332319435904,28214,0.051326738148861004,68138,0.12395623747030166
MDG,Madagascar,Diana,subnational,841329,2024-02-02,SURVEY,157830,0.18759605338696278,171266,0.20356602470614943,75923,0.09024177554429579,60541,0.07195879158130226
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-02,SURVEY,633699,0.43968555182809427,330531,0.22933554436931702,60313,0.04184756902415286,117845,0.08176557731839186
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-02,SURVEY,143381,0.3819917890188117,104286,0.27783594555496055,28992,0.07723967274152632,30435,0.08108407284383116
MDG,Madagascar,Itasy,subnational,880767,2024-02-02,SURVEY,210936,0.23949126159358833,148839,0.16898793892141736,73451,0.08339432633104074,80948,0.0919062314046817
MDG,Madagascar,Melaky,subnational,348053,2024-02-02,SURVEY,77097,0.2215093678261644,99629,0.2862466348515887,7963,0.022878704084149017,30352,0.08720512700767184
MDG,Madagascar,Menabe,subnational,711639,2024-02-02,SURVEY,122098,0.17157294639557416,185690,0.2609328606217478,66039,0.0927984368369393,72642,0.1020770362501212
MDG,Madagascar,Sava,subnational,1178796,2024-02-02,SURVEY,362535,0.3075468528905765,195880,0.16616954926891506,142090,0.1205382441066987,128858,0.10931323146668295
MDG,Madagascar,Sofia,subnational,1498769,2024-02-02,SURVEY,485697,0.3240639484803862,369885,0.24679253440656962,81552,0.05441267097571896,193113,0.12884774104615188
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-02,SURVEY,817128,0.3770205737012822,684982,0.3160487789123022,176870,0.08160729065348991,322340,0.1487267744182935
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-02,SURVEY,670684,0.39396589855092046,486264,0.2856359085544977,114069,0.06700519106404479,203047,0.11927165968335124
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-01,SURVEY,218437,0.17695129884069546,315648,0.2556999206932335,74335,0.06021727116191451,93510,0.07575054854847146
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-01,SURVEY,360463,0.4194527354500125,242532,0.28222233858721263,70325,0.0818337040692911,57495,0.06690403117593242
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-01,SURVEY,1290449,0.32062477716256355,742679,0.1845259199536871,428942,0.10657486903059658,224703,0.0558296869630898
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-01,SURVEY,355481,0.285736447692163,281599,0.22634992568847678,126813,0.10193258188535047,128544,0.10332396367778139
MDG,Madagascar,Androy,subnational,882088,2024-02-01,SURVEY,407812,0.46232575434650514,297171,0.3368949583261534,82542,0.09357573509311225,304684,0.3454122491180019
MDG,Madagascar,Anosy,subnational,807418,2024-02-01,SURVEY,357955,0.44333294526503003,344500,0.4266687143462246,86891,0.10761588173659742,169258,0.2096287177149878
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-01,SURVEY,578726,0.36568953740171783,685370,0.4330765133223933,80841,0.05108239624513735,298319,0.18850395024267624
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-01,SURVEY,537805,0.497913651946965,322542,0.2986176497546099,125651,0.11633091600261823,183331,0.1697325382342839
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-01,SURVEY,597321,0.3911255021493794,388912,0.2546593896613704,214314,0.1403327036344647,227845,0.14919279589571663
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-01,SURVEY,79189,0.2244757960501512,93341,0.26459224487134786,15971,0.0452727300723146,44991,0.1275352705564201
MDG,Madagascar,Boeny,subnational,961100,2024-02-01,SURVEY,167182,0.1739486005618562,233447,0.24289564041202785,106516,0.11082717719279993,119285,0.12411299552595982
MDG,Madagascar,Bongolava,subnational,549694,2024-02-01,SURVEY,153880,0.279937565263583,133371,0.24262771651136814,30588,0.055645487896179964,83262,0.15146972679345236
MDG,Madagascar,Diana,subnational,841329,2024-02-01,SURVEY,157830,0.18759605338696278,171266,0.20356602470614943,75923,0.09024177554429579,60541,0.07195879158130226
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-01,SURVEY,631305,0.4380244994813548,320078,0.22208283752701635,64680,0.04487756809447725,122662,0.0851077876797686
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-01,SURVEY,143381,0.3819917890188117,104286,0.27783594555496055,28992,0.07723967274152632,30435,0.08108407284383116
MDG,Madagascar,Itasy,subnational,880767,2024-02-01,SURVEY,214494,0.2435306789493867,152003,0.17258026243035898,73289,0.08321047069715183,80338,0.09121369904594882
MDG,Madagascar,Melaky,subnational,348053,2024-02-01,SURVEY,76860,0.22082865787703848,97999,0.28156344005079686,7992,0.022962029336915008,30768,0.08840033867485787
MDG,Madagascar,Menabe,subnational,711639,2024-02-01,SURVEY,122098,0.17157294639557416,185690,0.2609328606217478,66039,0.0927984368369393,72642,0.1020770362501212
MDG,Madagascar,Sava,subnational,1178796,2024-02-01,SURVEY,362535,0.3075468528905765,195880,0.16616954926891506,142090,0.1205382441066987,128858,0.10931323146668295
MDG,Madagascar,Sofia,subnational,1498769,2024-02-01,SURVEY,485697,0.3240639484803862,369885,0.24679253440656962,81552,0.05441267097571896,193113,0.12884774104615188
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-01,SURVEY,817128,0.3770205737012822,684982,0.3160487789123022,176870,0.08160729065348991,322340,0.1487267744182935
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-01,SURVEY,703661,0.41333688911654254,477037,0.28021588459995384,115113,0.06761842608425445,197124,0.11579243546282847
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-31,SURVEY,235737,0.19096567126818728,331195,0.26829422405336156,74249,0.06014756220826547,92569,0.07498820360243479
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-31,SURVEY,360463,0.4194527354500125,242532,0.28222233858721263,70325,0.0818337040692911,57495,0.06690403117593242
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-31,SURVEY,1219392,0.3029699649298908,772277,0.1918798348735774,431470,0.10720297555527672,218079,0.05418387768818039
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-31,SURVEY,355481,0.285736447692163,281599,0.22634992568847678,126813,0.10193258188535047,128544,0.10332396367778139
MDG,Madagascar,Androy,subnational,882088,2024-01-31,SURVEY,413144,0.4683705027162823,288300,0.3268381385984165,81498,0.09239217923746049,294121,0.33343725342596203
MDG,Madagascar,Anosy,subnational,807418,2024-01-31,SURVEY,355954,0.44085467502582304,355291,0.44003353900953407,95297,0.11802684606981761,173564,0.21496176701535016
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-31,SURVEY,574683,0.36313481755205645,687193,0.4342284436429307,81019,0.051194872173584975,298523,0.1886328552264336
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-31,SURVEY,534932,0.49525375491729134,328418,0.30405780114561665,120386,0.11145644407041089,195771,0.1812498090484642
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-31,SURVEY,568709,0.3723903783759008,377071,0.2469059085834395,201318,0.1318229291146783,196861,0.1289044876684881
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-31,SURVEY,79189,0.2244757960501512,93341,0.26459224487134786,15971,0.0452727300723146,44991,0.1275352705564201
MDG,Madagascar,Boeny,subnational,961100,2024-01-31,SURVEY,167182,0.1739486005618562,233447,0.24289564041202785,106516,0.11082717719279993,119285,0.12411299552595982
MDG,Madagascar,Bongolava,subnational,549694,2024-01-31,SURVEY,153322,0.2789224550386215,134053,0.24386840678632113,30867,0.056153082163539966,83462,0.1518334137503474
MDG,Madagascar,Diana,subnational,841329,2024-01-31,SURVEY,158640,0.18855881587345735,171976,0.2044099276264101,76163,0.0905270295361304,60628,0.07206217061007121
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-31,SURVEY,610580,0.42364467079038753,336929,0.2337747310503693,67468,0.04681196579342731,117296,0.08138462659279586
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-31,SURVEY,149125,0.39729479873505064,101832,0.27129806501114956,28686,0.07642448198406598,29418,0.07837461782332443
MDG,Madagascar,Itasy,subnational,880767,2024-01-31,SURVEY,217660,0.24712551673711664,153763,0.17457852076655914,68838,0.07815689480600743,94929,0.10777992363474108
MDG,Madagascar,Melaky,subnational,348053,2024-01-31,SURVEY,76860,0.22082865787703848,97999,0.28156344005079686,7992,0.022962029336915008,30768,0.08840033867485787
MDG,Madagascar,Menabe,subnational,711639,2024-01-31,SURVEY,122098,0.17157294639557416,185690,0.2609328606217478,66039,0.0927984368369393,72642,0.1020770362501212
MDG,Madagascar,Sava,subnational,1178796,2024-01-31,SURVEY,362535,0.3075468528905765,195880,0.16616954926891506,142090,0.1205382441066987,128858,0.10931323146668295
MDG,Madagascar,Sofia,subnational,1498769,2024-01-31,SURVEY,485697,0.3240639484803862,369885,0.24679253440656962,81552,0.05441267097571896,193113,0.12884774104615188
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-31,SURVEY,809668,0.3735785505668265,679098,0.31333391776979047,175255,0.08086214255490201,323200,0.1491235760128822
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-31,SURVEY,744697,0.43744180978400377,520311,0.30563542687901896,115785,0.06801318541716352,196506,0.11542941662638019
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-30,SURVEY,245601,0.19895629378985083,349278,0.28294288859708033,76475,0.06195079825825401,96261,0.07797901529641646
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-30,SURVEY,361238,0.4203545641258371,241214,0.2806886480133587,70204,0.08169284520362272,57377,0.06676672052841943
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-30,SURVEY,1195678,0.2970779878229823,779039,0.193559920443153,452044,0.11231478870352403,225762,0.05609279478830599
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-30,SURVEY,355481,0.285736447692163,281599,0.22634992568847678,126813,0.10193258188535047,128544,0.10332396367778139
MDG,Madagascar,Androy,subnational,882088,2024-01-30,SURVEY,404777,0.45888505455238027,279700,0.3170885444536146,87680,0.09940052326752079,272484,0.30890795476188315
MDG,Madagascar,Anosy,subnational,807418,2024-01-30,SURVEY,354918,0.4395715725931302,356954,0.4420931908874957,89433,0.11076418905696925,163765,0.20282555008682
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-30,SURVEY,603292,0.3812124777496728,686124,0.4335529562525552,82967,0.0524257832715453,276914,0.17497840525578476
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-30,SURVEY,536191,0.49641936938313164,334074,0.3092942708984304,114353,0.1058709380557847,190336,0.17621794675947142
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-30,SURVEY,568709,0.3723903783759008,377071,0.2469059085834395,201318,0.1318229291146783,196861,0.1289044876684881
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-30,SURVEY,77039,0.2183812253205319,90786,0.25734962709731185,15142,0.042922786040881816,43061,0.12206433032006415
MDG,Madagascar,Boeny,subnational,961100,2024-01-30,SURVEY,167182,0.1739486005618562,233447,0.24289564041202785,106516,0.11082717719279993,119285,0.12411299552595982
MDG,Madagascar,Bongolava,subnational,549694,2024-01-30,SURVEY,154326,0.2807489257659716,129394,0.23539278216607784,30941,0.05628768568348993,82255,0.1496377984842476
MDG,Madagascar,Diana,subnational,841329,2024-01-30,SURVEY,159068,0.18906753481693844,169949,0.202000644218849,73214,0.08702179931158716,60873,0.07235339822424097
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-30,SURVEY,587237,0.4074483696500619,304687,0.21140395002966164,68062,0.04722409703280613,120370,0.08351749831709253
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-30,SURVEY,152886,0.4073147533908262,99805,0.2658977863386537,27881,0.074279792577617,28881,0.07694398043431348
MDG,Madagascar,Itasy,subnational,880767,2024-01-30,SURVEY,222285,0.2523766217399153,151280,0.1717593869888404,69292,0.07867236259715252,97045,0.11018237513439989
MDG,Madagascar,Melaky,subnational,348053,2024-01-30,SURVEY,76860,0.22082865787703848,97999,0.28156344005079686,7992,0.022962029336915008,30768,0.08840033867485787
MDG,Madagascar,Menabe,subnational,711639,2024-01-30,SURVEY,122098,0.17157294639557416,185690,0.2609328606217478,66039,0.0927984368369393,72642,0.1020770362501212
MDG,Madagascar,Sava,subnational,1178796,2024-01-30,SURVEY,362535,0.3075468528905765,195880,0.16616954926891506,142090,0.1205382441066987,128858,0.10931323146668295
MDG,Madagascar,Sofia,subnational,1498769,2024-01-30,SURVEY,485697,0.3240639484803862,369885,0.24679253440656962,81552,0.05441267097571896,193113,0.12884774104615188
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-01-30,SURVEY,821322,0.3789556735707068,668389,0.30839281512275474,178205,0.08222326389544557,314282,0.14500883575643764
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-01-30,SURVEY,777129,0.4564926623789717,492505,0.28930192887532885,142356,0.08362124620162041,200160,0.1175758095525646
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-01-29,SURVEY,245601,0.19895629378985083,349278,0.28294288859708033,76475,0.06195079825825401,96261,0.07797901529641646
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-01-29,SURVEY,356022,0.4142849662250615,237252,0.2760782670925625,69485,0.08085617317148985,56995,0.06632220639833497
MDG,Madagascar,Analamanga,subnational,4024795,2024-01-29,SURVEY,1221658,0.3035329749713961,798285,0.19834177889805568,463938,0.11526997027177782,228587,0.05679469957071162
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-01-29,SURVEY,358807,0.28840989416335033,281860,0.22655971809045508,126048,0.10131767312093125,130428,0.10483832722309613
MDG,Madagascar,Androy,subnational,882088,2024-01-29,SURVEY,397006,0.4500752759361878,296549,0.3361898132612619,92831,0.10524006675070968,264410,0.29975467300314707
MDG,Madagascar,Anosy,subnational,807418,2024-01-29,SURVEY,351561,0.43541387484549515,350419,0.433999489731465,94601,0.11716483903009346,152904,0.18937402931319341
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-01-29,SURVEY,578058,0.3652674367686301,678029,0.42843782956865484,83920,0.053027950538407954,297445,0.1879516808514806
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-01-29,SURVEY,537614,0.4977368192519884,329025,0.3046197773019034,112113,0.10379708864872972,187527,0.17361730256999935
MDG,Madagascar,Atsinanana,subnational,1527185,2024-01-29,SURVEY,572564,0.37491463051300267,411932,0.26973287453713857,204034,0.13360136460219293,218471,0.14305470522562752
MDG,Madagascar,Betsiboka,subnational,352773,2024-01-29,SURVEY,77039,0.2183812253205319,90786,0.25734962709731185,15142,0.042922786040881816,43061,0.12206433032006415
MDG,Madagascar,Boeny,subnational,961100,2024-01-29,SURVEY,167182,0.1739486005618562,233447,0.24289564041202785,106516,0.11082717719279993,119285,0.12411299552595982
MDG,Madagascar,Bongolava,subnational,549694,2024-01-29,SURVEY,151325,0.2752895247173882,128453,0.23368092065767498,37048,0.0673975042565507,80924,0.1472164513347426
MDG,Madagascar,Diana,subnational,841329,2024-01-29,SURVEY,159068,0.18906753481693844,169949,0.202000644218849,73214,0.08702179931158716,60873,0.07235339822424097
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-01-29,SURVEY,566604,0.39313237421552744,316310,0.2194684493722485,56123,0.03894037183725333,134946,0.09363089807147243
MDG,Madagascar,Ihorombe,subnational,375351,2024-01-29,SURVEY,153156,0.40803408010102543,99948,0.26627876307775916,27937,0.07442898623581959,28930,0.07707453261880291
MDG,Madagascar,Itasy,subnational,880767,2024-01-29,SURVEY,222920,0.25309758426462386,151198,0.17166628631635836,69141,0.07850092891356177,96884,0.10999957991159978
MDG,Madagascar,Melaky,subnational,348053,2024-01-29,SURVEY,75123,0.21583781780361036,94785,0.2723292142288674,8006,0.023002255412256183,29920,0.08596396227013553
MDG,Madagascar,Menabe,subnational,711639,2024-01-29,SURVEY,121888,0.1712778529563444,185762,0.261034035515198,65611,0.09219698076484904,71919,0.10106107169505887
